defined_class	defined_class_name	new_entity	new_entity_label	parent_entity	parent_entity_label	exact_syn	defined_class_definition	dbxref	def_dbxref	depictedBy	depicted_by	image_comment	comment	has_obo_namespace	created_by	part_of	part_of_label	contained_in	contained_in_label	develops_from	develops_from_label	existence_starts_during_or_after	existence_starts_during_or_after_label	existence_ends_during_or_before	existence_ends_during_or_before_label	existence_overlaps	existence_overlaps_label	immediately_deep_to	immediately_deep_to_label	immediately_superficial_to	immediately_superficial_to_label	adjacent_to	adjacent_to_label	anterior_to	anterior_to_label	posterior_to	posterior_to_label	participates_in	participates_in_label	produced_by	produced_by_label	produces_this	produces_this_label	specific_to	specific_to_label	results_in 	results_ label 
PLANA:0002016	cephalic ganglia neuron	PLANA:0002016	cephalic ganglia neuron	PLANA:0000562 	central nervous system neuron 	brain neuron	A central nervous system neuron located within the planarian brain.	PMID:17999079|PMID:24173799|PMID:27612382						Planarian_Anatomy	https://orcid.org/0000-0003-2569-1939 | https://orcid.org/0000-0002-7535-4479	PLANA:0000044	cephalic ganglia	PLANA:0000143|PLANA:0000140|PLANA:0000418	ventral region|anterior region|head																												
PLANA:0002017	chemical amputation	PLANA:0002017	chemical amputation	PLANA:0002108	wound		Amputation carried out by application of chemicals.	PMID:24737865						Planarian_Anatomy	https://orcid.org/0000-0003-2569-1939 | https://orcid.org/0000-0002-7535-4482																																
PLANA:0002018	chemical pharynx amputation	PLANA:0002018	chemical pharynx amputation	PLANA:0002017	chemical amputation	chemical pharyngeal amputation	Amputation of the phaynx, including the esophagus, by treatment with Sodium Azide.	PMID:24737865						Planarian_Anatomy	https://orcid.org/0000-0003-2569-1939 | https://orcid.org/0000-0002-7535-4483																																
PLANA:0002019	chemosensory neuron	PLANA:0002019	chemosensory neuron	PLANA:0000552 	sensory neuron 	chemoreceptive neuron|chemoreceptor neuron	Any neuron that capable of some detection of chemical stimulus involved in sensory perception.	FBbt:00005922|PMID:18202849|PMID:26525673|PMID:27612382|PMID:28126842|PMID:28686611|PMID:29547123						Planarian_Anatomy	https://orcid.org/0000-0003-2569-1939 | https://orcid.org/0000-0002-7535-4485	PLANA:0000125|PLANA:0000080	sensory system|peripheral nervous system																														
PLANA:0002020	chromatoid body	PLANA:0002020	chromatoid body	PLANA:0000531	non-membrane-bounded organelle	nuage	A membrane-less, cytoplasmic ribonucleoprotein granule present in neoblasts and germ cells implicated in post-transcriptional regulation. The RNA helicase DHH1/RCK, Tudor, SmB, methylated substrates of PRMT5, PIWI-3 and Germinal Histone H4 localize to chromatoid bodies in neoblasts.	PMID:19247960|PMID:20215344|PMID:21356107|PMID:22318224|PMID:22385657|PMID:22439894|PMID:22543868|PMID:24120894|PMID:24367277|PMID:24903754|PMID:25017721|PMID:27523733						Planarian_Anatomy	https://orcid.org/0000-0003-2569-1939 | https://orcid.org/0000-0002-7535-4488																																
PLANA:0002021	chromosome	PLANA:0002021	chromosome	PLANA:0000532|PLANA:0000531	nuclear part|non-membrane-bounded organelle		A structure composed of a very long molecule of DNA and associated proteins (e.g. histones) that carries hereditary information.	GO:0005694|PMID:25404302|PMID:28757112|PMID:28812561|PMID:29364871|PMID:30143032						Planarian_Anatomy	https://orcid.org/0000-0003-2569-1939 | https://orcid.org/0000-0002-7535-4490	PLANA:0000529	nucleus																														
PLANA:0002022	chromosome arm	PLANA:0002022	chromosome arm	PLANA:0000532	nuclear part		Under the microscope chromosomes appear as thin, thread-like structures. They all have a short arm and long arm separated by a primary constriction called the centromere. The short arm is designated as p and the long arm as q.	NCIT:C13355|PMID:25404302						Planarian_Anatomy	https://orcid.org/0000-0003-2569-1939 | https://orcid.org/0000-0002-7535-4491	PLANA:0002021	chromosome																														
PLANA:0002023	ciliated epithelium	PLANA:0002023	ciliated epithelium	PLANA:0002118	epithelium		Epithelium bearing vibratile cilia on the free surface.	PMID:26457503|PMID:26711341|PMID:28216315|PMID:28292427|UBERON:0007601						Planarian_Anatomy	https://orcid.org/0000-0003-2569-1939 | https://orcid.org/0000-0002-7535-4494																																
PLANA:0002024	cilium	PLANA:0002024	cilium	PLANA:0000501	cell projection		A specialized eukaryotic organelle that consists of a filiform extrusion of the cell surface and of some cytoplasmic parts. Each cilium is largely bounded by an extrusion of the cytoplasmic (plasma) membrane, and contains a regular longitudinal array of microtubules, anchored to a basal body. The longitudinal array of microtubules are almost always in a 9+2 array with 2 microtubles in the central cilia bundle and 9 sets of doublet microtubules around the perimeter. The exception to this arrangement is spermatazoa flagella, which have a 9+1 array in planarians.	GO:0005929						Planarian_Anatomy	https://orcid.org/0000-0003-2569-1939 | https://orcid.org/0000-0002-7535-4495	PLANA:0000106	ciliated epithelial cell																														
PLANA:0002025	commissure	PLANA:0002025	commissure	PLANA:0000113	tissue		A bundle of nerve fibers crossing from one side to the other side of the brain or spinal cord.	NCIT:C32349						Planarian_Anatomy	https://orcid.org/0000-0003-2569-1939 | https://orcid.org/0000-0002-7535-4502	PLANA:0000103	central nervous system																														
PLANA:0002026	cut	PLANA:0002026	cut	PLANA:0002099	surgical wound		A wound or cleft resulted from tissue separation into parts or laid open or penetrated with a sharp edge or instrument.	NCIT:C50518						Planarian_Anatomy	https://orcid.org/0000-0003-2569-1939 | https://orcid.org/0000-0002-7535-4507																																
PLANA:0002027	dendrite	PLANA:0002027	dendrite	PLANA:0000501	cell projection	cell dendrite|dendritic process|dendritic projection	A neuron projection that has a short, tapering, morphology. Dendrites receive and integrate signals from other neurons or from sensory stimuli, and conduct nerve impulses towards the axon or the cell body. In most neurons, the impulse is conveyed from dendrites to axon via the cell body, but in some types of unipolar neuron, the impulse does not travel via the cell body.	GO:0030425|PMID:16033796|PMID:17553481|PMID:22445864|PMID:25493551|PMID:28495872						Planarian_Anatomy	https://orcid.org/0000-0003-2569-1939 | https://orcid.org/0000-0002-7535-4514	PLANA:0002061	neurite																											PLANA:0000099	neuron		
PLANA:0002028	dorsal-ventral muscle cell	PLANA:0002028	dorsal-ventral muscle cell	PLANA:0000101 | PLANA:0002095	muscle cell | somatic cell	DVM|dorsal-ventral muscle|dorsal-ventral muscle fibers|dorsoventralmuscle fibers|dorsoventral muscle	A muscle cell that runs in the transverse plane that connects the dorsal and ventral sides of the animal.	PMID:30471994|PMID:30962434						Planarian_Anatomy	https://orcid.org/0000-0003-2569-1939 | https://orcid.org/0000-0002-7535-4536	PLANA:0000079	parenchymal musculature	PLANA:0000141|PLANA:0000420|PLANA:0000418|PLANA:0000143|PLANA:0004527|PLANA:0000140|PLANA:0000142|PLANA:0000421|PLANA:0000419	dorsal region|parapharyngeal region|head|ventral region|copulatory region|anterior region|posterior region|tail|prepharyngeal region							PLANA:0004504|PLANA:0000214|PLANA:0004503	asexual adult|juvenile|adult hermaphrodite																				
PLANA:0002029	early female germ cell	PLANA:0002029	early female germ cell	PLANA:0000229	female germ cell		A premeiotic female germ cell (i.e., a diploid female germline stem cell or transit amplifying oogonial cell).							Planarian_Anatomy	https://orcid.org/0000-0003-2569-1939 | https://orcid.org/0000-0002-7535-4537	PLANA:0000204	ovary	PLANA:0000419|PLANA:0000140|PLANA:0000143	prepharyngeal region|anterior region|ventral region			PLANA:0000214	juvenile			PLANA:0004503|PLANA:0000214	adult hermaphrodite|juvenile																				
PLANA:0002030	early male germ cell	PLANA:0002030	early male germ cell	PLANA:0000228	male germ cell		A premeiotic male germ cell (i.e., a spermatogonial stem cell or transit amplifying spermatogonial cell).	PMID:27330085						Planarian_Anatomy	https://orcid.org/0000-0003-2569-1939 | https://orcid.org/0000-0002-7535-4538	PLANA:0000208	testis	PLANA:0000140|PLANA:0000142|PLANA:0000141|PLANA:0000420|PLANA:0000421|PLANA:0000419|PLANA:0004527	anterior region|posterior region|dorsal region|parapharyngeal region|tail|prepharyngeal region|copulatory region			PLANA:0000214	juvenile			PLANA:0004503|PLANA:0000214	adult hermaphrodite|juvenile																				
PLANA:0002031	embryonic gut	PLANA:0002031	embryonic gut	 PLANA:0002120	 extraembryonic organ		A cryptic digestive cavity comprised of phagocytic embryonic gut cells.	PMID:28072387						Planarian_Anatomy	https://orcid.org/0000-0003-2569-1939 | https://orcid.org/0000-0002-7535-4548	PLANA:0000058	embryonic digestive system	PLANA:0000041|PLANA:0000076	aboral hemisphere|oral hemisphere			PLANA:0000004	Stage 4	PLANA:0000006	Stage 6	PLANA:0000005|PLANA:0000004|PLANA:0000006	Stage 5|Stage 4|Stage 6																	PLANA:0000027|PLANA:0000116	Smed sexual biotype|embryo		
PLANA:0002032	epidermal cell	PLANA:0002032	epidermal cell	PLANA:0000100 | PLANA:0002095	epithelial cell | somatic cell		An epithelial cell of the integument (the outer layer of an organism).	CL:0000362|PMID:21458439|PMID:24922054|PMID:25017721|PMID:26457503|PMID:28292427|PMID:28686611|PMID:28807897|PMID:29100657|PMID:29357350|PMID:30399335						Planarian_Anatomy	https://orcid.org/0000-0003-2569-1939 | https://orcid.org/0000-0002-7535-4565																																
PLANA:0002033	epidermal rhabdite	PLANA:0002033	epidermal rhabdite	PLANA:0000104	rhabdite		Rhabdites located within epidermal cells.	ISBN:9780070316607						Planarian_Anatomy	https://orcid.org/0000-0003-2569-1939 | https://orcid.org/0000-0002-7535-4568											PLANA:0000214|PLANA:0004503|PLANA:0004504	juvenile|adult hermaphrodite|asexual adult																				
PLANA:0002034	ER membrane	PLANA:0002034	ER membrane	PLANA:0000521	bounding membrane of organelle		The lipid bilayer surrounding the endoplasmic reticulum.	GO:0005789						Planarian_Anatomy	https://orcid.org/0000-0003-2569-1939 | https://orcid.org/0000-0002-7535-4573	PLANA:0007513	endoplasmic reticulum																														
PLANA:0002035	eumelanin	PLANA:0002035	eumelanin	GO:0005575	cellular_component	eye cell pigment|eye pigment	The black pigment that gives non-neuronal pigment cells of the optic cup their characteristic color.	CHEBI:24009|PMID:15760337|PMID:25356635|PMID:26017970|PMID:27240733|PMID:8812261						Planarian_Anatomy	https://orcid.org/0000-0003-2569-1939 | https://orcid.org/0000-0002-7535-4575	PLANA:0002058	melanosome					PLANA:0000007	Stage 7			PLANA:0000007|PLANA:0000008|PLANA:0004503|PLANA:0000214|PLANA:0004504	Stage 7|Stage 8|adult hermaphrodite|juvenile|asexual adult																				
PLANA:0002036	excretory cell	PLANA:0002036	excretory cell	PLANA:0000119 |PLANA:0002095	terminally differentiated cell | somatic cell		A cell involved in the elimination of metabolic and foreign toxins, and in maintaining the ionic, acid-base and water balance of biological fluids.	CL:0000424|PMID:21566185|PMID:24173799						Planarian_Anatomy	https://orcid.org/0000-0003-2569-1939 | https://orcid.org/0000-0002-7535-4576	PLANA:0000088	renal system																														
PLANA:0002037	extracellular matrix	PLANA:0002037	extracellular matrix	UBERON:0000476	acellular anatomical structure	ECM	A structure lying external to one or more cells, which provides structural support, biochemical or biomechanical cues for cells or tissues.	GO:0031012|PMID:19048075|PMID:28126842|PMID:28137894|PMID:28807897|PMID:30962434						Planarian_Anatomy	https://orcid.org/0000-0003-2569-1939 | https://orcid.org/0000-0002-7535-4578											PLANA:0004503|PLANA:0000214|PLANA:0004504	adult hermaphrodite|juvenile|asexual adult																				
PLANA:0002038	extracellular space	PLANA:0002038	extracellular space	UBERON:0000476	acellular anatomical structure		That part of a multicellular organism outside the cells proper, usually taken to be outside the plasma membranes, and occupied by fluid.	GO:0005615|PMID:21828097						Planarian_Anatomy	https://orcid.org/0000-0003-2569-1939 | https://orcid.org/0000-0002-7535-4580																																
PLANA:0002039	fission	PLANA:0002039	fission	PLANA:0002108	wound		A form of asexual reproduction resulting in self-amputation of posterior tissue, generating an anterior fragment and a fission fragment.							Planarian_Anatomy	https://orcid.org/0000-0003-2569-1939 | https://orcid.org/0000-0002-7535-4590																																
PLANA:0002040	flagellum	PLANA:0002040	flagellum	PLANA:0000501	cell projection		Planarian undulipodia consisting of spermatazoa cell posterior protrusions. Planarian spermatozoa contain two flagella and are composed of 9 + 1 axonemal microtubule arrangements in their flagella (markedly different from the 9 + 2 structures generally observed in sperm of other animals).	PMID:29095551|PMID:4190073						Planarian_Anatomy	https://orcid.org/0000-0003-2569-1939 | https://orcid.org/0000-0002-7535-4593	PLANA:0000090	sperm																											PLANA:0000090	sperm		
PLANA:0002041	gap junction	PLANA:0002041	gap junction	PLANA:0000507	cell-cell junction		A cell-cell junction composed of pannexins or innexins and connexins, two different families of channel-forming proteins.	GO:0005921|PMID:17670787|PMID:22125640						Planarian_Anatomy	https://orcid.org/0000-0003-2569-1939 | https://orcid.org/0000-0002-7535-4614																																
PLANA:0002042	genital atrium	PLANA:0002042	genital atrium	UBERON:0002553	anatomical cavity	female antrum |atrium	A chamber where egg capsules are formed. One or more zygotes and yolk cells produced by the vitelline glands collect in the genital atrium; glands surrounding the genital atrium produce the egg capsule shell.	PMID:22074376						Planarian_Anatomy	https://orcid.org/0000-0003-2569-1939 | https://orcid.org/0000-0002-7535-4621	PLANA:0000126	reproductive system	PLANA:0000142|PLANA:0004527	posterior region|copulatory region			PLANA:0000214	juvenile			PLANA:0000214|PLANA:0004503	juvenile|adult hermaphrodite																	PLANA:0000027	Smed sexual biotype		
PLANA:0002043	germ cell cyst	PLANA:0002043	germ cell cyst	PLANA:0002090|PLANA:0002136	reproductive structure|syncytium	germ cell cluster	A clonally-related group of interconnected spermatogonial or oogonial cells, enveloped by somatic gonadal cells.	PMID:17376870|PMID:22318224						Planarian_Anatomy	https://orcid.org/0000-0003-2569-1939 | https://orcid.org/0000-0002-7535-4623	PLANA:0000217	gonad					PLANA:0000214	juvenile			PLANA:0004504|PLANA:0000214|PLANA:0004503	asexual adult|juvenile|adult hermaphrodite																	PLANA:0000027	Smed sexual biotype		
