term,label,definition
http://purl.obolibrary.org/obo/PLANA_0007515,smooth endoplasmic reticulum,"Endoplamic reticulum that does not contain ribosomes, which synthesizes lipids, phospholipids, and steroids."
http://purl.obolibrary.org/obo/PLANA_0000068,embryonic gut cavity,"Cavity encompassed by the embryonic digestive tract, prior to formation of the branched defintive gut."
http://purl.obolibrary.org/obo/PLANA_0002116,fission fragment,A fragment derived from a spontaneous or induced fission event.
http://purl.obolibrary.org/obo/PLANA_0000480,pharynx outer nerve plexus,Ring of the pharynx nerve plexus that is proximal to the exterior surface.
http://purl.obolibrary.org/obo/PLANA_0002098,stalk,"A thin, flexible rod that anchors an egg capsule to a solid substrate."
http://purl.obolibrary.org/obo/PLANA_0003242,meiotic S phase spermatocyte,spermatocyte undergoing meiotic S phase
http://purl.obolibrary.org/obo/CARO_0000008,anatomical line,"A one dimensional, immaterial anatomical entity."
http://purl.obolibrary.org/obo/GO_0007137,meiotic metaphase II,"The cell cycle phase, following prophase II, during which chromosomes become aligned on the equatorial plate of the cell as part of meiosis II."
http://purl.obolibrary.org/obo/GO_0051098,regulation of binding,"Any process that modulates the frequency, rate or extent of binding, the selective interaction of a molecule with one or more specific sites on another molecule."
http://purl.obolibrary.org/obo/RO_0002336,positively regulated by,inverse of positively regulates
http://purl.obolibrary.org/obo/GO_0033673,negative regulation of kinase activity,"Any process that stops, prevents, or reduces the frequency, rate or extent of kinase activity, the catalysis of the transfer of a phosphate group, usually from ATP, to a substrate molecule."
http://purl.obolibrary.org/obo/PLANA_0000063,extraembryonic structure,"A multicellular anatomical structure that is associated with an embryo and derived from the zygote from which it develops, but which does not contribute to the embryo proper or to structures that are part of the same organism after embryogenesis."
http://purl.obolibrary.org/obo/PLANA_0003205,anaphase neoblast,neoblast undergoing mitotic anaphase
http://purl.obolibrary.org/obo/PLANA_0002111,X2 cell,"A sorted cell population containing irradiation-sensitive and irradiation-insensitive cells, characterized by weak Hoescht 33342 and calcein-AM staining. X2 cell populations contain neoblasts as well as a variety of lineage-dedicated post-mitotic progenitor cells."
http://purl.obolibrary.org/obo/PLANA_0004521,embryonic pharynx epithelial cell,foxA1+ epithelial cell contained in the embryonic pharynx.
http://purl.obolibrary.org/obo/GO_0005102,signaling receptor binding,"Interacting selectively and non-covalently with one or more specific sites on a receptor molecule, a macromolecule that undergoes combination with a hormone, neurotransmitter, drug or intracellular messenger to initiate a change in cell function."
http://purl.obolibrary.org/obo/GO_0051301,cell division,"The process resulting in division and partitioning of components of a cell to form more cells; may or may not be accompanied by the physical separation of a cell into distinct, individually membrane-bounded daughter cells."
http://purl.obolibrary.org/obo/PLANA_0002093,secretory duct,A tubular structure that transports secreted or excreted substances.
http://purl.obolibrary.org/obo/CARO_0000003,connected anatomical structure,Material anatomical entity that is a single connected structure with inherent 3D shape generated by coordinated expression of the organism's own genome.
http://purl.obolibrary.org/obo/PLANA_0000406,oral opening,The orifice that connects the mouth to the exterior of the body.
http://purl.obolibrary.org/obo/PLANA_0000216,egg capsule,"A proteinaceous, semi-permeable shell housing yolk cells and one or more embryos.Egg capsules are anchored to a substrate via a stalk."
http://purl.obolibrary.org/obo/PLANA_0000026,gut,"The planarian triclad gut contains a central anterior gut branch connected to two posterior gut branches arranged around the pharynx. Secondary gut branches extend laterally from the primary gut branches, while tertiary gut branches extend from the secondary branches. Food and waste enter and exit the gut through the pharynx."
http://purl.obolibrary.org/obo/GO_0007132,meiotic metaphase I,"The cell cycle phase, following prophase I, during which chromosomes become aligned on the equatorial plate of the cell as part of meiosis I."
http://purl.obolibrary.org/obo/GO_0051093,negative regulation of developmental process,"Any process that stops, prevents or reduces the rate or extent of development, the biological process whose specific outcome is the progression of an organism over time from an initial condition (e.g. a zygote, or a young adult) to a later condition (e.g. a multicellular animal or an aged adult)."
http://purl.obolibrary.org/obo/RO_0002331,involved in,"c involved_in p if and only if c enables some process p', and p' is part of p"
http://purl.obolibrary.org/obo/PLANA_0002056,medial muscle cell,Subset of dorsal-ventral muscle cells located in the medial body region.
http://purl.obolibrary.org/obo/PLANA_0003200,G1 phase neoblast,neoblast undergoing mitotic G1 phase
http://purl.obolibrary.org/obo/RO_0000056,participates in,"a relation between a continuant and a process, in which the continuant is somehow involved in the process"
http://purl.obolibrary.org/obo/PLANA_0000211,primitive ectoderm cell,"Primitive ectoderm cells differentiate from the blastomere population, exit the cell cycle and interact to boud the embryo during Stage 2."
http://purl.obolibrary.org/obo/PLANA_0002019,chemosensory neuron,Any neuron that capable of some detection of chemical stimulus involved in sensory perception.
http://purl.obolibrary.org/obo/PLANA_0000021,biotype,Organisms sharing a specified genotype or karyotype.
http://purl.obolibrary.org/obo/BSPO_0000126,in_lateral_side_of,"X in lateral side of Y <=> if X is in left side of Y or X is in right side of Y. X is often, but not always a paired structure"
http://purl.obolibrary.org/obo/BSPO_0000126,in_lateral_side_of,"X in_lateral_side_of Y <=> if X is in_left_side_of Y or X is in_right_side_of Y. X is often, but not always a paired structure"
http://purl.obolibrary.org/obo/BSPO_0000126,in lateral side of,"X in lateral side of Y <=> if X is in left side of Y or X is in right side of Y. X is often, but not always a paired structure"
http://purl.obolibrary.org/obo/BSPO_0000126,in lateral side of,"X in_lateral_side_of Y <=> if X is in_left_side_of Y or X is in_right_side_of Y. X is often, but not always a paired structure"
http://purl.obolibrary.org/obo/PLANA_0002051,linear incision,"A breach of the epidermis and optionally down into other structures though an insult with a knife or other instrument, such that the movement includes the z direction and one or more of the x y direction."
http://purl.obolibrary.org/obo/GO_1900120,regulation of receptor binding,"Any process that modulates the frequency, rate or extent of a protein or other molecule binding to a receptor."
http://purl.obolibrary.org/obo/GO_0051241,negative regulation of multicellular organismal process,"Any process that stops, prevents, or reduces the frequency, rate or extent of an organismal process, the processes pertinent to the function of an organism above the cellular level; includes the integrated processes of tissues and organs."
http://purl.obolibrary.org/obo/PLANA_0000536,euchromatin,A dispersed and relatively uncompacted form of chromatin.
http://purl.obolibrary.org/obo/IAO_0000116,editor note,"An administrative note intended for its editor. It may not be included in the publication version of the ontology, so it should contain nothing necessary for end users to understand the ontology."
http://purl.obolibrary.org/obo/RO_0002429,involved in positive regulation of,c involved in regulation of p if c is involved in some p' and p' positively regulates some p
http://purl.obolibrary.org/obo/PLANA_0003108,gastrodermal cell,cell which is part of the gastrodermis
http://purl.obolibrary.org/obo/PLANA_0002014,cell body,"The portion of a cell bearing surface projections such as axons, dendrites, cilia, or flagella that includes the nucleus, but excludes all cell projections."
http://purl.obolibrary.org/obo/UBERON_0000015,non-material anatomical boundary,A non-material anatomical entity of two dimensions. Anatomical boundaries are contiguous structures.
